Trend MA,MeanRev BB,Momentum ROC
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
-1.868167481555856,-1.868167481555856,-1.868167481555856
